Period,Scenario,LoadLevel,Nuclear,DomesticCoal_Anthracite,BrownLignite,ImportedCoal_SubBituminous,ImportedCoal_Bituminous,CCGT_1,CCGT_2,CCGT_3,CCGT_4,OCGT_1,OCGT_2,OCGT_3,FuelOilGas,WindFarm_1,SolarPV_1,ESS1,CCGT_5,CCGT_6,CCGT_7,CCGT_8,SolarPV_2
2040,sc01,02-02 16:00:00+01:00,,,,,,,,,,,,,,255.592275,17.526525,,,,,,17.526525
2040,sc01,02-02 17:00:00+01:00,,,,,,,,,,,,,,249.939775,6.440275,,,,,,6.440275
2040,sc01,02-02 18:00:00+01:00,,,,,,,,,,,,,,243.51325,0.410775,,,,,,0.410775
2040,sc01,02-02 19:00:00+01:00,,,,,,,,,,,,,,248.98755,0,,,,,,0
2040,sc01,02-02 20:00:00+01:00,,,,,,,,,,,,,,252.153,0,,,,,,0
2040,sc01,02-02 21:00:00+01:00,,,,,,,,,,,,,,267.288325,0,,,,,,0
2040,sc01,02-02 22:00:00+01:00,,,,,,,,,,,,,,273.65465,0,,,,,,0
2040,sc01,02-02 23:00:00+01:00,,,,,,,,,,,,,,274.64335,0,,,,,,0
2040,sc01,02-03 00:00:00+01:00,,,,,,,,,,,,,,274.025075,0,,,,,,0
2040,sc01,02-03 01:00:00+01:00,,,,,,,,,,,,,,268.951125,0,,,,,,0
2040,sc01,02-03 02:00:00+01:00,,,,,,,,,,,,,,268.199725,0,,,,,,0
2040,sc01,02-03 03:00:00+01:00,,,,,,,,,,,,,,262.404925,0,,,,,,0
2040,sc01,02-03 04:00:00+01:00,,,,,,,,,,,,,,260.565125,0,,,,,,0
2040,sc01,02-03 05:00:00+01:00,,,,,,,,,,,,,,277.7864,0,,,,,,0
2040,sc01,02-03 06:00:00+01:00,,,,,,,,,,,,,,285.82775,0,,,,,,0
2040,sc01,02-03 07:00:00+01:00,,,,,,,,,,,,,,288.307125,0.1032,,,,,,0.1032
2040,sc01,02-03 08:00:00+01:00,,,,,,,,,,,,,,289.91185,1.516425,,,,,,1.516425
2040,sc01,02-03 09:00:00+01:00,,,,,,,,,,,,,,291.395425,15.74225,,,,,,15.74225
2040,sc01,02-03 10:00:00+01:00,,,,,,,,,,,,,,283.71315,32.016425,,,,,,32.016425
2040,sc01,02-03 11:00:00+01:00,,,,,,,,,,,,,,286.530075,40.499675,,,,,,40.499675
2040,sc01,02-03 12:00:00+01:00,,,,,,,,,,,,,,293.4014,45.785825,,,,,,45.785825
2040,sc01,02-03 13:00:00+01:00,,,,,,,,,,,,,,306.008875,46.6061,,,,,,46.6061
2040,sc01,02-03 14:00:00+01:00,,,,,,,,,,,,,,308.4922,45.26895,,,,,,45.26895
2040,sc01,02-03 15:00:00+01:00,,,,,,,,,,,,,,302.615425,36.221325,,,,,,36.221325
2040,sc01,02-03 16:00:00+01:00,,,,,,,,,,,,,,296.1293,26.064475,,,,,,26.064475
2040,sc01,02-03 17:00:00+01:00,,,,,,,,,,,,,,293.56775,9.47535,,,,,,9.47535
2040,sc01,02-03 18:00:00+01:00,,,,,,,,,,,,,,280.669,0.512975,,,,,,0.512975
2040,sc01,02-03 19:00:00+01:00,,,,,,,,,,,,,,262.840925,0,,,,,,0
2040,sc01,02-03 20:00:00+01:00,,,,,,,,,,,,,,261.559875,0,,,,,,0
2040,sc01,02-03 21:00:00+01:00,,,,,,,,,,,,,,269.257175,0,,,,,,0
2040,sc01,02-03 22:00:00+01:00,,,,,,,,,,,,,,272.55105,0,,,,,,0
2040,sc01,02-03 23:00:00+01:00,,,,,,,,,,,,,,269.5857,0,,,,,,0
2040,sc01,02-04 00:00:00+01:00,,,,,,,,,,,,,,267.884125,0,,,,,,0
2040,sc01,02-04 01:00:00+01:00,,,,,,,,,,,,,,271.059675,0,,,,,,0
2040,sc01,02-04 02:00:00+01:00,,,,,,,,,,,,,,263.11805,0,,,,,,0
2040,sc01,02-04 03:00:00+01:00,,,,,,,,,,,,,,263.997025,0,,,,,,0
2040,sc01,02-04 04:00:00+01:00,,,,,,,,,,,,,,272.061575,0,,,,,,0
2040,sc01,02-04 05:00:00+01:00,,,,,,,,,,,,,,285.3402,0,,,,,,0
2040,sc01,02-04 06:00:00+01:00,,,,,,,,,,,,,,293.4616,0,,,,,,0
2040,sc01,02-04 07:00:00+01:00,,,,,,,,,,,,,,298.416475,0.105925,,,,,,0.105925
2040,sc01,02-04 08:00:00+01:00,,,,,,,,,,,,,,294.762125,1.315125,,,,,,1.315125
2040,sc01,02-04 09:00:00+01:00,,,,,,,,,,,,,,300.1437,18.120575,,,,,,18.120575
2040,sc01,02-04 10:00:00+01:00,,,,,,,,,,,,,,302.147225,41.374275,,,,,,41.374275
2040,sc01,02-04 11:00:00+01:00,,,,,,,,,,,,,,306.223075,57.059925,,,,,,57.059925
2040,sc01,02-04 12:00:00+01:00,,,,,,,,,,,,,,306.92235,63.3777,,,,,,63.3777
2040,sc01,02-04 13:00:00+01:00,,,,,,,,,,,,,,328.941575,63.202575,,,,,,63.202575
2040,sc01,02-04 14:00:00+01:00,,,,,,,,,,,,,,339.9012,59.89035,,,,,,59.89035
2040,sc01,02-04 15:00:00+01:00,,,,,,,,,,,,,,360.262825,50.857275,,,,,,50.857275
2040,sc01,02-04 16:00:00+01:00,,,,,,,,,,,,,,368.347,36.998225,,,,,,36.998225
2040,sc01,02-04 17:00:00+01:00,,,,,,,,,,,,,,366.201725,17.14185,,,,,,17.14185
2040,sc01,02-04 18:00:00+01:00,,,,,,,,,,,,,,354.49515,1.564475,,,,,,1.564475
2040,sc01,02-04 19:00:00+01:00,,,,,,,,,,,,,,347.830375,0,,,,,,0
2040,sc01,02-04 20:00:00+01:00,,,,,,,,,,,,,,353.771375,0,,,,,,0
2040,sc01,02-04 21:00:00+01:00,,,,,,,,,,,,,,359.7901,0,,,,,,0
2040,sc01,02-04 22:00:00+01:00,,,,,,,,,,,,,,359.99245,0,,,,,,0
2040,sc01,02-04 23:00:00+01:00,,,,,,,,,,,,,,355.269425,0,,,,,,0
2040,sc01,02-05 00:00:00+01:00,,,,,,,,,,,,,,341.6702,0,,,,,,0
2040,sc01,02-05 01:00:00+01:00,,,,,,,,,,,,,,328.677925,0,,,,,,0
2040,sc01,02-05 02:00:00+01:00,,,,,,,,,,,,,,322.1168,0,,,,,,0
2040,sc01,02-05 03:00:00+01:00,,,,,,,,,,,,,,310.96115,0,,,,,,0
2040,sc01,02-05 04:00:00+01:00,,,,,,,,,,,,,,301.07235,0,,,,,,0
2040,sc01,02-05 05:00:00+01:00,,,,,,,,,,,,,,291.421125,0,,,,,,0
2040,sc01,02-05 06:00:00+01:00,,,,,,,,,,,,,,284.532725,0,,,,,,0
2040,sc01,02-05 07:00:00+01:00,,,,,,,,,,,,,,279.947725,0.111875,,,,,,0.111875
2040,sc01,02-05 08:00:00+01:00,,,,,,,,,,,,,,273.710075,2.67835,,,,,,2.67835
2040,sc01,02-05 09:00:00+01:00,,,,,,,,,,,,,,274.4963,28.132775,,,,,,28.132775
2040,sc01,02-05 10:00:00+01:00,,,,,,,,,,,,,,267.0558,55.2564,,,,,,55.2564
2040,sc01,02-05 11:00:00+01:00,,,,,,,,,,,,,,273.699675,72.385325,,,,,,72.385325
2040,sc01,02-05 12:00:00+01:00,,,,,,,,,,,,,,273.380225,80.23995,,,,,,80.23995
2040,sc01,02-05 13:00:00+01:00,,,,,,,,,,,,,,280.866,80.5503,,,,,,80.5503
2040,sc01,02-05 14:00:00+01:00,,,,,,,,,,,,,,288.10745,75.730525,,,,,,75.730525
2040,sc01,02-05 15:00:00+01:00,,,,,,,,,,,,,,302.55415,65.1727,,,,,,65.1727
2040,sc01,02-05 16:00:00+01:00,,,,,,,,,,,,,,306.291775,48.380075,,,,,,48.380075
2040,sc01,02-05 17:00:00+01:00,,,,,,,,,,,,,,294.770525,23.24155,,,,,,23.24155
2040,sc01,02-05 18:00:00+01:00,,,,,,,,,,,,,,289.2284,2.29395,,,,,,2.29395
2040,sc01,02-05 19:00:00+01:00,,,,,,,,,,,,,,282.10045,0,,,,,,0
2040,sc01,02-05 20:00:00+01:00,,,,,,,,,,,,,,274.68325,0,,,,,,0
2040,sc01,02-05 21:00:00+01:00,,,,,,,,,,,,,,272.202025,0,,,,,,0
2040,sc01,02-05 22:00:00+01:00,,,,,,,,,,,,,,256.315875,0,,,,,,0
2040,sc01,02-05 23:00:00+01:00,,,,,,,,,,,,,,243.497125,0,,,,,,0
2040,sc01,02-06 00:00:00+01:00,,,,,,,,,,,,,,234.98745,0,,,,,,0
2040,sc01,02-06 01:00:00+01:00,,,,,,,,,,,,,,232.744225,0,,,,,,0
2040,sc01,02-06 02:00:00+01:00,,,,,,,,,,,,,,227.509425,0,,,,,,0
2040,sc01,02-06 03:00:00+01:00,,,,,,,,,,,,,,219.302725,0,,,,,,0
2040,sc01,02-06 04:00:00+01:00,,,,,,,,,,,,,,211.783625,0,,,,,,0
2040,sc01,02-06 05:00:00+01:00,,,,,,,,,,,,,,201.45125,0,,,,,,0
2040,sc01,02-06 06:00:00+01:00,,,,,,,,,,,,,,203.292475,0,,,,,,0
2040,sc01,02-06 07:00:00+01:00,,,,,,,,,,,,,,195.175525,0.11025,,,,,,0.11025
2040,sc01,02-06 08:00:00+01:00,,,,,,,,,,,,,,196.6194,3.628825,,,,,,3.628825
2040,sc01,02-06 09:00:00+01:00,,,,,,,,,,,,,,204.22865,29.2325,,,,,,29.2325
2040,sc01,02-06 10:00:00+01:00,,,,,,,,,,,,,,214.9285,55.6021,,,,,,55.6021
2040,sc01,02-06 11:00:00+01:00,,,,,,,,,,,,,,231.261175,69.280925,,,,,,69.280925
2040,sc01,02-06 12:00:00+01:00,,,,,,,,,,,,,,232.438325,74.81015,,,,,,74.81015
2040,sc01,02-06 13:00:00+01:00,,,,,,,,,,,,,,236.298475,72.437925,,,,,,72.437925
2040,sc01,02-06 14:00:00+01:00,,,,,,,,,,,,,,243.482825,63.638225,,,,,,63.638225
2040,sc01,02-06 15:00:00+01:00,,,,,,,,,,,,,,241.44455,51.24725,,,,,,51.24725
2040,sc01,02-06 16:00:00+01:00,,,,,,,,,,,,,,235.989325,37.10755,,,,,,37.10755
2040,sc01,02-06 17:00:00+01:00,,,,,,,,,,,,,,222.4531,17.761375,,,,,,17.761375
2040,sc01,02-06 18:00:00+01:00,,,,,,,,,,,,,,202.875075,1.81505,,,,,,1.81505
2040,sc01,02-06 19:00:00+01:00,,,,,,,,,,,,,,185.602925,0,,,,,,0
2040,sc01,02-06 20:00:00+01:00,,,,,,,,,,,,,,176.9786,0,,,,,,0
2040,sc01,02-06 21:00:00+01:00,,,,,,,,,,,,,,166.630075,0,,,,,,0
2040,sc01,02-06 22:00:00+01:00,,,,,,,,,,,,,,157.32405,0,,,,,,0
2040,sc01,02-06 23:00:00+01:00,,,,,,,,,,,,,,142.5026,0,,,,,,0
2040,sc01,02-07 00:00:00+01:00,,,,,,,,,,,,,,131.889975,0,,,,,,0
2040,sc01,02-07 01:00:00+01:00,,,,,,,,,,,,,,123.840075,0,,,,,,0
2040,sc01,02-07 02:00:00+01:00,,,,,,,,,,,,,,115.1673,0,,,,,,0
2040,sc01,02-07 03:00:00+01:00,,,,,,,,,,,,,,105.19185,0,,,,,,0
2040,sc01,02-07 04:00:00+01:00,,,,,,,,,,,,,,102.33215,0,,,,,,0
2040,sc01,02-07 05:00:00+01:00,,,,,,,,,,,,,,97.29195,0,,,,,,0
2040,sc01,02-07 06:00:00+01:00,,,,,,,,,,,,,,95.528,0,,,,,,0
2040,sc01,02-07 07:00:00+01:00,,,,,,,,,,,,,,91.154225,0.10345,,,,,,0.10345
2040,sc01,02-07 08:00:00+01:00,,,,,,,,,,,,,,81.633075,1.42955,,,,,,1.42955
2040,sc01,02-07 09:00:00+01:00,,,,,,,,,,,,,,73.802525,12.599975,,,,,,12.599975
2040,sc01,02-07 10:00:00+01:00,,,,,,,,,,,,,,72.1018,27.92965,,,,,,27.92965
2040,sc01,02-07 11:00:00+01:00,,,,,,,,,,,,,,68.9724,40.261175,,,,,,40.261175
2040,sc01,02-07 12:00:00+01:00,,,,,,,,,,,,,,67.618175,47.43195,,,,,,47.43195
2040,sc01,02-07 13:00:00+01:00,,,,,,,,,,,,,,63.425375,45.7632,,,,,,45.7632
2040,sc01,02-07 14:00:00+01:00,,,,,,,,,,,,,,62.7955,40.6205,,,,,,40.6205
2040,sc01,02-07 15:00:00+01:00,,,,,,,,,,,,,,60.79705,34.3471,,,,,,34.3471
2040,sc01,02-07 16:00:00+01:00,,,,,,,,,,,,,,67.9577,25.44655,,,,,,25.44655
2040,sc01,02-07 17:00:00+01:00,,,,,,,,,,,,,,72.775175,11.176375,,,,,,11.176375
2040,sc01,02-07 18:00:00+01:00,,,,,,,,,,,,,,85.51245,0.975975,,,,,,0.975975
2040,sc01,02-07 19:00:00+01:00,,,,,,,,,,,,,,100.666825,0,,,,,,0
2040,sc01,02-07 20:00:00+01:00,,,,,,,,,,,,,,114.243125,0,,,,,,0
2040,sc01,02-07 21:00:00+01:00,,,,,,,,,,,,,,117.01355,0,,,,,,0
2040,sc01,02-07 22:00:00+01:00,,,,,,,,,,,,,,126.170425,0,,,,,,0
2040,sc01,02-07 23:00:00+01:00,,,,,,,,,,,,,,125.425525,0,,,,,,0
2040,sc01,02-08 00:00:00+01:00,,,,,,,,,,,,,,118.910275,0,,,,,,0
2040,sc01,02-08 01:00:00+01:00,,,,,,,,,,,,,,123.133675,0,,,,,,0
2040,sc01,02-08 02:00:00+01:00,,,,,,,,,,,,,,132.86115,0,,,,,,0
2040,sc01,02-08 03:00:00+01:00,,,,,,,,,,,,,,147.7193,0,,,,,,0
2040,sc01,02-08 04:00:00+01:00,,,,,,,,,,,,,,157.9754,0,,,,,,0
2040,sc01,02-08 05:00:00+01:00,,,,,,,,,,,,,,163.82275,0,,,,,,0
2040,sc01,02-08 06:00:00+01:00,,,,,,,,,,,,,,166.4323,0,,,,,,0
2040,sc01,02-08 07:00:00+01:00,,,,,,,,,,,,,,174.665375,0.1136,,,,,,0.1136
2040,sc01,02-08 08:00:00+01:00,,,,,,,,,,,,,,184.7321,3.59375,,,,,,3.59375
2040,sc01,02-08 09:00:00+01:00,,,,,,,,,,,,,,193.125625,29.173825,,,,,,29.173825
2040,sc01,02-08 10:00:00+01:00,,,,,,,,,,,,,,205.87315,54.5124,,,,,,54.5124
2040,sc01,02-08 11:00:00+01:00,,,,,,,,,,,,,,220.1252,69.617025,,,,,,69.617025
2040,sc01,02-08 12:00:00+01:00,,,,,,,,,,,,,,228.895925,78.600025,,,,,,78.600025
2040,sc01,02-08 13:00:00+01:00,,,,,,,,,,,,,,231.470325,79.8005,,,,,,79.8005
2040,sc01,02-08 14:00:00+01:00,,,,,,,,,,,,,,233.918325,77.10315,,,,,,77.10315
2040,sc01,02-08 15:00:00+01:00,,,,,,,,,,,,,,242.1619,69.300625,,,,,,69.300625
2040,sc01,02-08 16:00:00+01:00,,,,,,,,,,,,,,254.390725,53.35555,,,,,,53.35555
2040,sc01,02-08 17:00:00+01:00,,,,,,,,,,,,,,263.456025,27.49655,,,,,,27.49655
2040,sc01,02-08 18:00:00+01:00,,,,,,,,,,,,,,269.991425,2.9432,,,,,,2.9432
2040,sc01,02-08 19:00:00+01:00,,,,,,,,,,,,,,271.852125,0,,,,,,0
2040,sc01,02-08 20:00:00+01:00,,,,,,,,,,,,,,283.390375,0,,,,,,0
2040,sc01,02-08 21:00:00+01:00,,,,,,,,,,,,,,288.20495,0,,,,,,0
2040,sc01,02-08 22:00:00+01:00,,,,,,,,,,,,,,286.11665,0,,,,,,0
2040,sc01,02-08 23:00:00+01:00,,,,,,,,,,,,,,282.127475,0,,,,,,0
2040,sc01,02-09 00:00:00+01:00,,,,,,,,,,,,,,275.20705,0,,,,,,0
2040,sc01,02-09 01:00:00+01:00,,,,,,,,,,,,,,272.710225,0,,,,,,0
2040,sc01,02-09 02:00:00+01:00,,,,,,,,,,,,,,266.734775,0,,,,,,0
2040,sc01,02-09 03:00:00+01:00,,,,,,,,,,,,,,257.70045,0,,,,,,0
2040,sc01,02-09 04:00:00+01:00,,,,,,,,,,,,,,251.3092,0,,,,,,0
2040,sc01,02-09 05:00:00+01:00,,,,,,,,,,,,,,247.3089,0,,,,,,0
2040,sc01,02-09 06:00:00+01:00,,,,,,,,,,,,,,252.34145,0,,,,,,0
2040,sc01,02-09 07:00:00+01:00,,,,,,,,,,,,,,259.831575,0.109075,,,,,,0.109075
2040,sc01,02-09 08:00:00+01:00,,,,,,,,,,,,,,261.7435,4.33765,,,,,,4.33765
2040,sc01,02-09 09:00:00+01:00,,,,,,,,,,,,,,255.7781,32.540475,,,,,,32.540475
2040,sc01,02-09 10:00:00+01:00,,,,,,,,,,,,,,245.868625,56.9838,,,,,,56.9838
2040,sc01,02-09 11:00:00+01:00,,,,,,,,,,,,,,248.78945,68.4412,,,,,,68.4412
2040,sc01,02-09 12:00:00+01:00,,,,,,,,,,,,,,236.951575,70.811925,,,,,,70.811925
2040,sc01,02-09 13:00:00+01:00,,,,,,,,,,,,,,217.123225,70.13185,,,,,,70.13185
2040,sc01,02-09 14:00:00+01:00,,,,,,,,,,,,,,200.082275,68.1287,,,,,,68.1287
2040,sc01,02-09 15:00:00+01:00,,,,,,,,,,,,,,191.518975,62.028,,,,,,62.028
2040,sc01,02-09 16:00:00+01:00,,,,,,,,,,,,,,185.2393,48.4398,,,,,,48.4398
2040,sc01,02-09 17:00:00+01:00,,,,,,,,,,,,,,176.75085,25.354775,,,,,,25.354775
2040,sc01,02-09 18:00:00+01:00,,,,,,,,,,,,,,171.269075,2.89355,,,,,,2.89355
2040,sc01,02-09 19:00:00+01:00,,,,,,,,,,,,,,162.50915,0,,,,,,0
2040,sc01,02-09 20:00:00+01:00,,,,,,,,,,,,,,155.150725,0,,,,,,0
2040,sc01,02-09 21:00:00+01:00,,,,,,,,,,,,,,146.381425,0,,,,,,0
2040,sc01,02-09 22:00:00+01:00,,,,,,,,,,,,,,136.22755,0,,,,,,0
2040,sc01,02-09 23:00:00+01:00,,,,,,,,,,,,,,134.3591,0,,,,,,0
2040,sc01,02-10 00:00:00+01:00,,,,,,,,,,,,,,127.5035,0,,,,,,0
2040,sc01,02-10 01:00:00+01:00,,,,,,,,,,,,,,125.77525,0,,,,,,0
2040,sc01,02-10 02:00:00+01:00,,,,,,,,,,,,,,123.215575,0,,,,,,0
2040,sc01,02-10 03:00:00+01:00,,,,,,,,,,,,,,119.301,0,,,,,,0
2040,sc01,02-10 04:00:00+01:00,,,,,,,,,,,,,,115.725575,0,,,,,,0
2040,sc01,02-10 05:00:00+01:00,,,,,,,,,,,,,,114.973325,0,,,,,,0
2040,sc01,02-10 06:00:00+01:00,,,,,,,,,,,,,,112.02335,0,,,,,,0
2040,sc01,02-10 07:00:00+01:00,,,,,,,,,,,,,,106.0752,0.104525,,,,,,0.104525
2040,sc01,02-10 08:00:00+01:00,,,,,,,,,,,,,,104.29925,3.138225,,,,,,3.138225
2040,sc01,02-10 09:00:00+01:00,,,,,,,,,,,,,,98.9956,23.2118,,,,,,23.2118
2040,sc01,02-10 10:00:00+01:00,,,,,,,,,,,,,,91.5455,40.17925,,,,,,40.17925
2040,sc01,02-10 11:00:00+01:00,,,,,,,,,,,,,,85.7581,49.1652,,,,,,49.1652
2040,sc01,02-10 12:00:00+01:00,,,,,,,,,,,,,,81.231375,55.1311,,,,,,55.1311
2040,sc01,02-10 13:00:00+01:00,,,,,,,,,,,,,,77.628975,53.573125,,,,,,53.573125
2040,sc01,02-10 14:00:00+01:00,,,,,,,,,,,,,,75.38485,50.4479,,,,,,50.4479
2040,sc01,02-10 15:00:00+01:00,,,,,,,,,,,,,,75.380425,42.53465,,,,,,42.53465
2040,sc01,02-10 16:00:00+01:00,,,,,,,,,,,,,,73.8576,30.8044,,,,,,30.8044
2040,sc01,02-10 17:00:00+01:00,,,,,,,,,,,,,,70.28345,13.15945,,,,,,13.15945
2040,sc01,02-10 18:00:00+01:00,,,,,,,,,,,,,,69.67585,1.197,,,,,,1.197
2040,sc01,02-10 19:00:00+01:00,,,,,,,,,,,,,,72.245825,0,,,,,,0
2040,sc01,02-10 20:00:00+01:00,,,,,,,,,,,,,,73.2254,0,,,,,,0
2040,sc01,02-10 21:00:00+01:00,,,,,,,,,,,,,,77.055775,0,,,,,,0
2040,sc01,02-10 22:00:00+01:00,,,,,,,,,,,,,,87.70155,0,,,,,,0
2040,sc01,02-10 23:00:00+01:00,,,,,,,,,,,,,,91.472525,0,,,,,,0
2040,sc01,02-11 00:00:00+01:00,,,,,,,,,,,,,,94.053875,0.013175,,,,,,0.013175
2040,sc01,02-11 01:00:00+01:00,,,,,,,,,,,,,,94.93235,0.012925,,,,,,0.012925
2040,sc01,02-11 02:00:00+01:00,,,,,,,,,,,,,,93.7624,0.0131,,,,,,0.0131
2040,sc01,02-11 03:00:00+01:00,,,,,,,,,,,,,,88.20875,0.01305,,,,,,0.01305
2040,sc01,02-11 04:00:00+01:00,,,,,,,,,,,,,,81.437975,0.01295,,,,,,0.01295
2040,sc01,02-11 05:00:00+01:00,,,,,,,,,,,,,,75.730475,0.0137,,,,,,0.0137
2040,sc01,02-11 06:00:00+01:00,,,,,,,,,,,,,,67.5398,0.01835,,,,,,0.01835
2040,sc01,02-11 07:00:00+01:00,,,,,,,,,,,,,,64.795725,0.1197,,,,,,0.1197
2040,sc01,02-11 08:00:00+01:00,,,,,,,,,,,,,,62.99555,1.7703,,,,,,1.7703
2040,sc01,02-11 09:00:00+01:00,,,,,,,,,,,,,,62.2123,13.35825,,,,,,13.35825
2040,sc01,02-11 10:00:00+01:00,,,,,,,,,,,,,,61.945725,29.7565,,,,,,29.7565
2040,sc01,02-11 11:00:00+01:00,,,,,,,,,,,,,,62.40045,42.0268,,,,,,42.0268
2040,sc01,02-11 12:00:00+01:00,,,,,,,,,,,,,,62.909375,49.33085,,,,,,49.33085
2040,sc01,02-11 13:00:00+01:00,,,,,,,,,,,,,,56.617825,51.31205,,,,,,51.31205
2040,sc01,02-11 14:00:00+01:00,,,,,,,,,,,,,,53.0423,47.99945,,,,,,47.99945
2040,sc01,02-11 15:00:00+01:00,,,,,,,,,,,,,,48.08985,38.636425,,,,,,38.636425
2040,sc01,02-11 16:00:00+01:00,,,,,,,,,,,,,,48.163325,25.919075,,,,,,25.919075
2040,sc01,02-11 17:00:00+01:00,,,,,,,,,,,,,,44.302925,10.8061,,,,,,10.8061
2040,sc01,02-11 18:00:00+01:00,,,,,,,,,,,,,,46.087475,0.8827,,,,,,0.8827
2040,sc01,02-11 19:00:00+01:00,,,,,,,,,,,,,,55.18325,0.0145,,,,,,0.0145
2040,sc01,02-11 20:00:00+01:00,,,,,,,,,,,,,,57.3266,0.01335,,,,,,0.01335
2040,sc01,02-11 21:00:00+01:00,,,,,,,,,,,,,,54.3011,0.013025,,,,,,0.013025
2040,sc01,02-11 22:00:00+01:00,,,,,,,,,,,,,,51.1834,0.013075,,,,,,0.013075
2040,sc01,02-11 23:00:00+01:00,,,,,,,,,,,,,,48.0751,0.013025,,,,,,0.013025
2040,sc01,02-12 00:00:00+01:00,,,,,,,,,,,,,,40.166475,0,,,,,,0
2040,sc01,02-12 01:00:00+01:00,,,,,,,,,,,,,,33.458075,0,,,,,,0
2040,sc01,02-12 02:00:00+01:00,,,,,,,,,,,,,,32.089975,0,,,,,,0
2040,sc01,02-12 03:00:00+01:00,,,,,,,,,,,,,,30.95695,0,,,,,,0
2040,sc01,02-12 04:00:00+01:00,,,,,,,,,,,,,,26.190175,0,,,,,,0
2040,sc01,02-12 05:00:00+01:00,,,,,,,,,,,,,,24.9707,0,,,,,,0
2040,sc01,02-12 06:00:00+01:00,,,,,,,,,,,,,,25.25325,0,,,,,,0
2040,sc01,02-12 07:00:00+01:00,,,,,,,,,,,,,,26.614725,0.1044,,,,,,0.1044
2040,sc01,02-12 08:00:00+01:00,,,,,,,,,,,,,,31.1619,1.258,,,,,,1.258
2040,sc01,02-12 09:00:00+01:00,,,,,,,,,,,,,,34.54555,11.848775,,,,,,11.848775
2040,sc01,02-12 10:00:00+01:00,,,,,,,,,,,,,,35.938275,26.88385,,,,,,26.88385
2040,sc01,02-12 11:00:00+01:00,,,,,,,,,,,,,,41.5714,38.74075,,,,,,38.74075
2040,sc01,02-12 12:00:00+01:00,,,,,,,,,,,,,,44.185025,46.05525,,,,,,46.05525
2040,sc01,02-12 13:00:00+01:00,,,,,,,,,,,,,,47.855725,47.145075,,,,,,47.145075
2040,sc01,02-12 14:00:00+01:00,,,,,,,,,,,,,,52.795425,45.224825,,,,,,45.224825
2040,sc01,02-12 15:00:00+01:00,,,,,,,,,,,,,,59.19085,37.68315,,,,,,37.68315
2040,sc01,02-12 16:00:00+01:00,,,,,,,,,,,,,,61.719375,25.457775,,,,,,25.457775
2040,sc01,02-12 17:00:00+01:00,,,,,,,,,,,,,,56.9129,12.1111,,,,,,12.1111
2040,sc01,02-12 18:00:00+01:00,,,,,,,,,,,,,,54.399725,1.481775,,,,,,1.481775
2040,sc01,02-12 19:00:00+01:00,,,,,,,,,,,,,,54.58065,0,,,,,,0
2040,sc01,02-12 20:00:00+01:00,,,,,,,,,,,,,,55.660875,0,,,,,,0
2040,sc01,02-12 21:00:00+01:00,,,,,,,,,,,,,,57.9857,0,,,,,,0
2040,sc01,02-12 22:00:00+01:00,,,,,,,,,,,,,,65.72845,0,,,,,,0
2040,sc01,02-12 23:00:00+01:00,,,,,,,,,,,,,,75.71665,0,,,,,,0
2040,sc01,02-13 00:00:00+01:00,,,,,,,,,,,,,,84.4555,0,,,,,,0
2040,sc01,02-13 01:00:00+01:00,,,,,,,,,,,,,,90.357125,0,,,,,,0
2040,sc01,02-13 02:00:00+01:00,,,,,,,,,,,,,,95.0518,0,,,,,,0
2040,sc01,02-13 03:00:00+01:00,,,,,,,,,,,,,,99.2474,0,,,,,,0
2040,sc01,02-13 04:00:00+01:00,,,,,,,,,,,,,,113.9908,0,,,,,,0
2040,sc01,02-13 05:00:00+01:00,,,,,,,,,,,,,,130.480175,0,,,,,,0
2040,sc01,02-13 06:00:00+01:00,,,,,,,,,,,,,,140.655025,0,,,,,,0
2040,sc01,02-13 07:00:00+01:00,,,,,,,,,,,,,,151.419475,0.111725,,,,,,0.111725
2040,sc01,02-13 08:00:00+01:00,,,,,,,,,,,,,,157.455475,3.497875,,,,,,3.497875
2040,sc01,02-13 09:00:00+01:00,,,,,,,,,,,,,,162.207025,24.4764,,,,,,24.4764
2040,sc01,02-13 10:00:00+01:00,,,,,,,,,,,,,,171.71165,47.2947,,,,,,47.2947
2040,sc01,02-13 11:00:00+01:00,,,,,,,,,,,,,,180.7509,61.0787,,,,,,61.0787
2040,sc01,02-13 12:00:00+01:00,,,,,,,,,,,,,,196.983925,71.288125,,,,,,71.288125
2040,sc01,02-13 13:00:00+01:00,,,,,,,,,,,,,,207.626325,72.80925,,,,,,72.80925
2040,sc01,02-13 14:00:00+01:00,,,,,,,,,,,,,,210.660925,62.88715,,,,,,62.88715
2040,sc01,02-13 15:00:00+01:00,,,,,,,,,,,,,,224.524475,52.0675,,,,,,52.0675
2040,sc01,02-13 16:00:00+01:00,,,,,,,,,,,,,,228.8183,37.951025,,,,,,37.951025
2040,sc01,02-13 17:00:00+01:00,,,,,,,,,,,,,,214.7562,19.46825,,,,,,19.46825
2040,sc01,02-13 18:00:00+01:00,,,,,,,,,,,,,,204.075225,2.452025,,,,,,2.452025
2040,sc01,02-13 19:00:00+01:00,,,,,,,,,,,,,,206.55355,0,,,,,,0
2040,sc01,02-13 20:00:00+01:00,,,,,,,,,,,,,,221.9435,0,,,,,,0
